Ticker,EventDate,EventType,Headline,Sentiment,NewsCount,CAR_Minus5_Plus5
GOOGL,2022-01-18,Strong Positive,Chip giant Nvidia expands R&D operations in Israel,1.0,1,0.019446818504999203
GOOGL,2022-01-19,Strong Positive,How to Invest in the Top 100 U.S. ESG Companies,0.2744217475897087,3,0.027713067860582502
GOOGL,2022-01-21,Strong Positive,"Microsoft secures IPs like Call of Duty and Candy Crash to boost its metaverse ambitions, analyst says",1.0,1,0.03750919530150781
GOOGL,2022-01-26,Strong Positive,Strategas Macro Thematic Opportunities ETF,0.4946805606007725,2,0.09271659039632389
GOOGL,2022-01-31,Strong Negative,Neil Young’s dispute with Spotify over Joe Rogan increases pressure on streamer to monitor content,-1.0,1,0.0587201371964077
GOOGL,2022-02-11,Strong Negative,"Copyright case: Google LLC v. Oracle America Inc., USA",-0.3094635478302253,7,-0.05795371166134019
GOOGL,2022-02-16,Strong Positive,Waymo partners with logistics giant to run self-driving trucks between Dallas and Houston,0.5372375992246065,2,0.003953880539087297
GOOGL,2022-02-22,Strong Positive,Kraft Heinz taps Google for multiyear transformation push,1.0,1,0.014565313069789598
GOOGL,2022-02-24,Strong Negative,Exclusive: Singapore flags concern to India over ban on Sea's game -sources,-0.5355684315043427,2,0.019736449976022592
GOOGL,2022-02-25,Strong Positive,"Qualcomm Inc. stock rises Friday, still underperforms market",1.0,2,0.010823143110083294
GOOGL,2022-03-01,Strong Negative,"Google, Meta face penalties in Russia as deadline passes to open local offices",-0.3845661564053834,3,0.028901313679531693
GOOGL,2022-03-03,Strong Negative,DigitalOcean vs Cloudflare — which stock can take advantage of cloud expansion?,-0.4799447504716053,2,0.032276948104343
GOOGL,2022-03-08,Strong Negative,Alphabet’s (GOOGL) Stock Price Has Fallen 12.8% in 2022. Should You Buy It?,-0.2173603843942989,5,0.011452057380905288
GOOGL,2022-03-10,Strong Positive,Amazon announces 20-for-1 stock split,0.2433339351079248,4,0.0030834540251126925
GOOGL,2022-03-11,Strong Negative,‘The Dirty Dozen List’ – Corporations Enable and Profit from Sexual Exploitation,-0.4334062075263187,2,-0.009591932240991311
GOOGL,2022-03-16,Strong Positive,"Instacart Unveils Shoppable Recipes, New Product Integrations With TikTok, Tasty, Hearst Magazines And More",0.5176022112365556,2,-0.0009540517003724103
GOOGL,2022-03-21,Strong Positive,The BlackBerry veteran who took on Google and won,0.4893561681746098,2,-0.033585590603297105
GOOGL,2022-03-24,Strong Positive,Perfect Corp.’s YouCam Apps Reach over 1 Billion Downloads Worldwide,0.253031832849229,4,-0.022088122278850403
GOOGL,2022-03-28,Strong Negative,Amazon Stock Rally Erases Losses for the Year,-0.3888315380556888,3,-0.001557372780013097
GOOGL,2022-03-29,Strong Negative,Google Play Store App practices: France slaps $2 mn penalty on Google,-0.420971982209724,3,0.0013928330502178989
GOOGL,2022-03-31,Strong Negative,GameStop Soars on Plans to Extend Rebound With Stock Split,-0.5041927824159863,2,-0.023868031560301404
GOOGL,2022-04-01,Strong Positive,Nova Labs surges to $200m series D,1.0,1,-0.0306428140693298
GOOGL,2022-04-04,Strong Negative,Expedia Hires Google Travel Advertising Director Rob Torres,-0.2677329595485231,3,-0.042024843097350204
GOOGL,2022-04-05,Strong Negative,Alphabet’s Pichai Freed From Questioning in Google ‘Incognito’ Privacy Suit,-0.246711797633741,2,-0.029401156523053498
GOOGL,2022-04-11,Strong Positive,These Black Women Launched An AI-Powered Beauty Tech And Secured Backing From Serena Ventures,0.5011047850637735,2,-0.030674413925020603
GOOGL,2022-04-19,Strong Negative,LinkedIn was the most exploited brand in phishing attacks last quarter,-1.0,1,-0.0190269200795536
GOOGL,2022-04-21,Strong Positive,Apple Spends Record High on Lobbying Amid Pressure from Congress,1.0,1,-0.038842682368236285
GOOGL,2022-04-25,Strong Positive,What is fintech and why does it matter?,0.4840077054457932,2,-0.021343902269357996
GOOGL,2022-04-28,Strong Positive,"China Grants First Driverless Taxi Permits to Baidu, Pony.ai",0.6868186400018214,3,-0.006559735842738203
GOOGL,2022-04-29,Strong Negative,Top 10 Growth Stocks by Market Capitalization,-0.1437170164329415,6,0.0034064441812641016
GOOGL,2022-05-02,Strong Positive,Two Chinese driverless robotaxi services approved in Beijing,1.0,1,0.029887785749919495
GOOGL,2022-05-03,Strong Negative,Stock Splits Lead to Split Results in Trading,-0.3784708015521971,3,0.018588303463966793
GOOGL,2022-05-04,Strong Positive,Google Cloud and SAP Expand Partnership to Enable Native Integration Between Google Workspace and SAP S/4HANA® Cloud,0.5292021883238358,2,0.039519908403424286
GOOGL,2022-05-05,Strong Negative,2022 Selloff Has Left the U.S. Stock Market Undervalued,-0.449912137160108,5,0.0707179303660228
GOOGL,2022-05-09,Strong Negative,Tinder owner Match sues Google in 'last resort' to avoid app-store booting,-0.3115595325578992,4,0.05058900131352069
GOOGL,2022-05-10,Strong Negative,Online dating giant Match Group sues Google over app store,-0.802712481423885,4,0.037427495633038696
GOOGL,2022-05-12,Strong Positive,Google’s New Wallet Digitizes Payment Cards Plus Drivers’ Licenses And Other Credentials,0.281764586298028,3,0.02551271666154878
GOOGL,2022-05-20,Strong Negative,Music festivals are a UX nightmare. Here’s how Snap and Live Nation are fixing them,-0.4366316572143459,2,-0.0640082007776856
GOOGL,2022-05-24,Strong Positive,Our Ultimate Stock-Pickers' Top 10 High-Conviction Purchases,0.4122236854784312,2,-0.029059228644409206
GOOGL,2022-05-26,Strong Negative,L’OFFICIEL Makes Its Arrival in the Metaverse with Virtual Land on The Sandbox,-0.4976233820746495,2,-0.025511613316456794
GOOGL,2022-05-31,Strong Negative,"Apple Inc. stock falls Tuesday, underperforms market",-0.5143998736050824,2,0.0036975585156159094
GOOGL,2022-06-06,Strong Positive,"Lawyer David Boies bills $1,950 hourly in Google case, court filing shows",0.3539837967119862,6,0.07045029293252911
GOOGL,2022-06-08,Strong Positive,Google partners up with Figma to bring the popular design tool to Chromebooks,0.7051001929464937,3,0.0504173730345716
GOOGL,2022-06-13,Strong Positive,Google Engineer Claims AI System is Sentient; China's Tech Giants Flourish as Crackdown Eases,0.2950035250332472,3,0.05719411586552321
GOOGL,2022-06-15,Strong Positive,C3 AI Receives Google Cloud AI/ML Partner of the Year Award,0.5264114301932012,2,0.03926019280886861
GOOGL,2022-06-16,Strong Positive,McDonald's agrees to pay $1.3 bln to settle French tax dispute,1.0,1,0.04849753969865422
GOOGL,2022-06-17,Strong Positive,Walmart enters shoppable TV via exclusive deal with Roku,1.0,1,0.031016692367523902
GOOGL,2022-06-21,Strong Negative,"Microsoft stops selling emotion-reading tech, limits face recognition",-0.5536313192083522,2,0.025176898124154207
GOOGL,2022-06-24,Strong Positive,"Companies paying for abortion-related travel include Dick's Sporting Goods, Google, Disney",0.4413461411192485,2,-0.0076700328708792925
GOOGL,2026-08-10,Strong Negative,Form 8K Alphabet Inc Class A For: 10 August By Investing.com,-0.1622662727135902,16,-0.09165792313826612
GOOGL,2026-08-11,Strong Negative,Alphabet’s AI Story No Longer Runs Through The Business That Funds Everything Else,-0.0405864667827778,29,-0.10538595266007962
GOOGL,2026-08-13,Strong Negative,Tlwm Trims Stock Position in Alphabet Inc. $GOOGL,-0.277816614225308,16,-0.05230187404323411
GOOGL,2026-08-26,Strong Negative,Alphabet A stock trades in the mid-$340s as AI capex and cloud growth shape the Q2 2026 story,-0.081051376026528,15,-0.0087160776014919
GOOGL,2026-08-28,Strong Negative,"Alphabet (NASDAQ: GOOG) CEO uses 3,703 shares for taxes",-0.4191763989989768,2,-0.016549899070453
META,2022-01-03,Strong Negative,"Devin Nunes officially resigns from Congress, clearing way to helm Trump's social media company",-1.0,1,0.0227794613413375
META,2022-01-10,Strong Negative,Tech Moves: Adaptive CFO to resign; Meta comms exec departs; AI vet joins Absci board; new Zymeworks CEO,-1.0,1,0.016546435543999812
META,2022-01-14,Strong Negative,Facebook faces $3.2 bln UK class action over market dominance,-1.0,1,0.010502996025490402
META,2022-01-18,Strong Negative,Facebook loses bid to dismiss users’ data-privacy antitrust claims,-1.0,1,-0.0028611675206418954
META,2022-01-21,Strong Negative,Mother sues Meta and Snap over tween daughter’s suicide,-0.220689714102262,2,-0.0019823553260398634
META,2022-02-03,Strong Negative,Metaverse stocks Nvidia and Roblox fall as Facebook parent Meta's Web3 business reports massive loss,-0.0797804683142963,6,-0.2512308278714567
META,2022-02-09,Strong Negative,Meta Is Now Calling Out Google Over Apple's App Privacy Rules,-1.0,1,-0.3167196194671701
META,2022-02-14,Strong Negative,Texas sues Facebook parent company over use of facial recognition technology,-0.4065440583992409,3,-0.0991807244797079
META,2022-02-15,Strong Negative,Meta's Facebook to pay $90 million to settle privacy lawsuit over user tracking,-1.0,1,-0.0482004232194736
META,2022-03-01,Strong Negative,"College could take place in the metaverse, but these problems must be overcome first",-0.4859658393458195,2,-0.022703624727336707
META,2022-03-03,Strong Negative,Goldman Sachs-Backed Virtual Beauty App Developer To Go Public In $1 Billion SPAC Deal,-0.4992441573497628,2,-0.018932046157797505
META,2022-03-04,Strong Negative,The cloud over commercial real estate lingers,-0.5719022185756741,2,-0.049629035236893604
META,2022-03-08,Strong Positive,Industry Leaders Join Forces to Standardize Chiplet Ecosystem,1.0,1,-0.03608058633400331
META,2022-03-11,Strong Negative,Russia says it will block Instagram,-0.3653832943834741,3,0.0418663804080402
META,2022-03-15,Strong Positive,Aptos raises $200M to bring the Diem blockchain back to life,1.0,1,0.05219165626310769
META,2022-03-17,Strong Positive,"ProShares Launches Metaverse ETF, Expands Innovative Fund Lineup to the Internet’s Next Frontier",0.3410377056013338,3,0.0313987784297132
META,2022-03-22,Strong Negative,Facebook Continues To Lose Out On User Time; Netherlands Data Center Plans Face Opposition,-1.0,1,0.055502385485920985
META,2022-03-28,Strong Negative,Amazon Stock Rally Erases Losses for the Year,-1.0,1,0.0282138100665007
META,2022-03-29,Strong Positive,"Meta to open new engineering hub in Toronto, expects to create 2,500 jobs",0.8014614218813554,4,0.0619686753005236
META,2022-04-04,Strong Negative,"Who Really Owns Facebook, Here's What You Should Know!",-0.0246756913526001,4,0.0294813620027152
META,2022-04-05,Strong Negative,Meta cracks down heavily on fake News and spam content being shared in India,-0.3684233213436104,3,0.030480673552223798
META,2022-04-08,Strong Positive,Meta (FB) Plans to Introduce Virtual Coins to Diversify Income,0.5835899183674422,2,0.015222241181678395
META,2022-04-20,Strong Negative,Netflix Loses $54 Billion in Market Cap After Biggest One-Day Stock Drop Ever,-1.0,1,-0.1342978812423436
META,2022-04-21,Strong Positive,Apple Spends Record High on Lobbying Amid Pressure from Congress,0.5102468863283737,2,0.01261598468677419
META,2022-04-26,Strong Negative,These 21 large-cap stocks have now crashed at least 50%,-0.5972337962652834,4,0.0855461948197292
META,2022-04-28,Strong Positive,MOTO & MRAD Rise on Tech Stock Rally,1.0,1,0.14250713445048901
META,2022-04-29,Strong Negative,Amazon’s biggest drop since 2006 caps dismal month for tech,-0.5227950204257789,2,0.17376380352723741
META,2022-05-02,Strong Negative,Meta Northwest lead Rajeev Rajan to depart for job at Atlassian,-1.0,1,0.1706601161993987
META,2022-05-03,Strong Negative,Meta Platforms Sued Over Logo Infringement - ProShares S&P 500 Dynamic Buffer ETF (BATS:FB),-1.0,1,0.1630534086696792
META,2022-05-04,Strong Negative,Meta Class Action Alleges Copyright Infringement of Infinity Logo,-0.4269900404573063,3,0.1421885470603245
META,2022-05-05,Strong Negative,Tech sell-off pushes Nasdaq to steepest drop since June 2020,-0.5814570170588517,4,0.18975875012851784
META,2022-05-09,Strong Negative,15 Top Cities for Machine Learning Engineer Salaries,-0.4945261949338095,2,0.05017850869871637
META,2022-05-11,Strong Positive,Grand Investment Opportunity Awaits in the Metaverse,1.0,1,-0.004638153078794427
META,2022-05-12,Strong Positive,Evoque Partners with Archer Datacenters to Develop 61 Acre Data Center Campus Outside Nashville,0.4876015839997933,2,-0.024081183342050023
META,2022-05-17,Strong Negative,Netflix lays off 150 employees as the streaming service contends with big subscriber losses,-1.0,1,-0.0418574665256023
META,2022-05-18,Strong Negative,"Goodbye, Gig Economy. It’s a Multi-Earner Era",-0.515237689103547,2,-0.036976689500792095
META,2022-05-25,Strong Positive,Doe v. Meta and the Future of the Communications Decency Act,0.2872603402717488,3,-0.0407015271115145
META,2022-06-10,Strong Negative,Is the Roundhill Ball Metaverse ETF (METV) Right for You?,-0.4028813704505902,5,-0.054614647343921394
META,2022-06-13,Strong Negative,Meta class action alleges company’s platforms harm youths’ mental health,-0.2219635732658809,2,-0.10608963672114699
META,2022-06-17,Strong Positive,Walmart enters shoppable TV via exclusive deal with Roku,1.0,1,-0.05575301587527981
META,2022-06-23,Strong Negative,DOJ Files Lawsuit Against Meta and Outlines Proposed Settlement Structure Over Allegedly Discriminatory Housing Advertising Practices,-1.0,1,-0.028389776540471194
META,2022-06-28,Strong Negative,"Lawsuit claims Facebook wrongly collects patient data through health system, hospital websites",-1.0,1,-0.011009927031305804
META,2022-06-30,Strong Negative,Ukraine round-up: Russia leaves Snake Island and Putin's topless G7 comments,-1.0,1,0.0452527616887958
META,2026-07-15,Strong Positive,Meta Platforms Inc Stock (META) Moved Up by 3.25% on Jul 15: Facts Behind the Movement,0.2402604423194742,5,0.028296302389099692
META,2026-07-16,Strong Negative,"Meta Platforms (NASDAQ: META) COO sells 2,163 shares in planned trades",-0.1759584179771395,5,0.0367587340357678
META,2026-07-17,Strong Negative,Roundhill META WeeklyPay ETF announces weekly distribution of $0.2577,-0.2225666667960297,4,-0.00045011371644620643
META,2026-07-20,Strong Positive,"Meta Platforms (NASDAQ: META) insider Javier Olivan plans 1,466-share stock sale",0.3221403579667767,6,-0.056249613475795095
META,2026-07-21,Strong Positive,Net margin % of Meta Platforms Inc Class A – BCS:META1,0.3698743495248693,8,-0.04763538894781209
META,2026-07-22,Strong Positive,"Meta COO Javier Olivan sells $946,816 of company stock",0.2862444342114643,6,-0.03580231420868049
META,2026-07-23,Strong Negative,Meta Platforms Inc Stock (META) Moved Down by 3.87% on Jul 23: A Full Analysis,-0.5002635075125332,4,-0.18169076833383188
META,2026-07-24,Strong Negative,Microsoft And Meta Earnings Previews,-0.0702913525757174,13,-0.14721273251258907
META,2026-07-27,Strong Negative,Meta Platforms Inc (META) Shareholder Structure: Major Shareholders & Institutional Holdings,-0.4544481464559087,7,-0.09168804942379379
META,2026-07-28,Strong Positive,Newsmax and Meta Enter AI Content Partnership,0.302087334129236,14,-0.1282551746703431
META,2026-07-30,Strong Negative,Meta earnings: AI-driven improvements in top line fail to impress investors,-0.1435801236770313,19,-0.06973502234648679
META,2026-07-31,Strong Positive,Meta Platforms Inc Class A Trade Ideas — BCS:METACL1,0.2532988232067615,12,-0.06311973452302158
META,2026-08-03,Strong Negative,Meta Platforms (META) holder reports planned and recent stock sales,-0.3619209347137223,9,-0.04854047708938509
META,2026-08-04,Strong Positive,Meta Platforms (META) director sells 464 shares under 10b5-1 plan,0.3840627877179655,5,-0.038989598211283595
META,2026-08-07,Strong Negative,Meta Platforms (META) director-linked entity sells 426 Class A shares,-0.2225651111471281,4,0.025257244726901405
META,2026-08-13,Strong Positive,"Meta Platforms (META) COO Javier Olivan sells 1,692 shares under 10b5-1 plan",0.4564751353600536,4,-0.06444270606742852
META,2026-08-14,Strong Negative,What Is Going on With Meta Platforms Stock on Thursday?,-0.2919328996456068,7,-0.0661303814925013
META,2026-08-17,Strong Negative,"Nike, Meta Platforms, INVO Fertility, EyePoint Pharmaceuticals, and Micron: Why These 5 Stocks Are on Investors' Radars Today",-0.0194625629640604,6,-0.03156908485713901
META,2026-08-18,Strong Negative,Meta (NASDAQ: META) executive plans $870K stock sale,-0.1634483386843396,14,-0.025817800350311414
META,2026-08-20,Strong Negative,"Meta (NASDAQ: META) CTO sells 7,848 shares, keeps trust stake",-0.1314975400097702,8,-0.007765336361639799
META,2026-08-21,Strong Positive,"Meta's AI Spending Could Unlock 'Abundant Revenue,' Analyst Says",0.2743402434411698,5,-0.005441060856090592
META,2026-08-24,Strong Negative,How Does Meta’s Muse Code Compare to Other AI Coding Tools?,-0.3365629195691798,3,-0.008488859989918099
META,2026-08-26,Strong Negative,META Stock Price Prediction 2026-2027 | Meta Forecast,-0.0730255592005637,4,0.09883055298426091
META,2026-08-27,Strong Positive,"Meta: Firm Settles Teen Social Media Case for $17 Billion, Lifting Uncertainty",1.0,1,0.1106857445728406
META,2026-08-28,Strong Positive,"Meta's $17 billion settlement mandates new safeguards for kids—many are promising, says safety expert",0.2680012413817501,4,0.11203507514972008
MSFT,2022-01-10,Strong Positive,JPM 2022: Johnson & Johnson links up with Microsoft to cloud-connect its digital surgery programs,0.4262130184255192,5,-0.033461238382864605
MSFT,2022-01-13,Strong Positive,What’s Changed: 2021 Gartner Magic Quadrant for Cloud Database Management Systems,0.3112849790747931,3,0.0224531714737148
MSFT,2022-01-18,Strong Negative,What Microsoft’s US$68b acquisition of Activision Blizzard means for Vancouver,-0.1305369861206622,6,0.011473394483776
MSFT,2022-01-19,Strong Positive,Smithsonian Latino Center Receives $1 Million Gift From Microsoft Corp.,0.2668252979162754,9,0.041456963587984896
MSFT,2022-01-20,Strong Positive,Rate Hikes Might Bring Quality ETFs Into Focus,0.3684359272024387,3,0.07483906500847409
MSFT,2022-01-21,Strong Positive,"Microsoft secures IPs like Call of Duty and Candy Crash to boost its metaverse ambitions, analyst says",0.3777676200262171,3,0.06507276226338071
MSFT,2022-01-24,Strong Positive,FedEx and Microsoft announce new cross-platform logistics solution for e-commerce,1.0,2,0.05922422690368801
MSFT,2022-01-25,Strong Positive,"Microsoft to Acquire Activision Blizzard for $68.7B, Becoming Third Largest Gaming Company",0.2374101253558327,2,0.033787930462964404
MSFT,2022-01-26,Strong Positive,Data platform modernization delivering richer insights and powering dynamic digital experiences for TD customers,0.3913217111221898,2,0.04032933540190141
MSFT,2022-01-27,Strong Negative,Adobe Inc. stock underperforms Thursday when compared to competitors,-0.5186053811485415,4,0.0286909415832773
MSFT,2022-02-04,Strong Positive,Johnson & Johnson leaders discuss what’s possible with the Microsoft cloud deal,0.4688153246303001,6,-0.0338972201876954
MSFT,2022-02-07,Strong Positive,PLDT and Microsoft seal partnership for Threat Intelligence sharing to combat rising Cybercrime in the Philippines,0.6957740347587316,3,-0.031985006305722805
MSFT,2022-02-08,Strong Positive,Kiwibank takes payments onto Azure with ACI Worldwide,0.3042788238435935,3,-0.015151489750097502
MSFT,2022-02-10,Strong Positive,Microsoft’s Asenso Pilipinas Summit Gathers Government Leaders to Empower Stronger Digital Organizations across the Philippines – Microsoft News Center Philippines,0.3795098630252219,6,-0.0087590689174194
MSFT,2022-02-14,Strong Positive,"Microsoft announces plan to fully reopen corporate offices in Redmond, elsewhere",0.3096857309202621,4,-0.0022148342294563018
MSFT,2022-02-15,Strong Positive,NERD ETF gains from strong demand for esports,0.3630645548196223,9,0.005772686648869098
MSFT,2022-02-17,Strong Positive,Build your knowledge of Azure AD conditional access policies,0.2718777858856678,7,0.015583323105750297
MSFT,2022-02-18,Strong Negative,What’s Changed: 2022 Gartner Magic Quadrant for Enterprise Information Archiving,-0.4648733714509046,4,0.0233237586622367
MSFT,2022-02-23,Strong Positive,What Microsoft's Acquisition of Activision Blizzard Means For Its Gaming Future,0.3401813711778821,3,0.020696507763047194
MSFT,2022-02-25,Strong Positive,U.S. Bank partners Microsoft for cloud banking tech upgrade,0.2348881456366021,4,0.02200700835449909
MSFT,2022-03-01,Strong Positive,Accenture and Microsoft to Assist Mount Sinai Health System on Five-Year Transformation Journey to Cloud,1.0,1,0.0125518005137914
MSFT,2022-03-02,Strong Negative,Microsoft Corp Chief Satya Nadella’s son passes away,-0.0485660277199014,7,0.013097103001493901
MSFT,2022-03-04,Strong Negative,"After clearing all regulatory hurdles, Microsoft closes $20B Nuance deal",-0.3267450146386613,10,-0.0016856084669720998
MSFT,2022-03-08,Strong Negative,Our Ultimate Stock-Pickers' Top 10 Buys and Sells,-0.3140004895872418,6,0.016208183172749
MSFT,2022-03-09,Strong Negative,Billion-dollar Seattle company Adaptive Biotechnologies lays off 100,-0.6763356044267665,3,0.0018750158251591015
MSFT,2022-03-14,Strong Positive,Coca-Cola FEMSA se transforma digitalmente para mantener siempre conectados a sus colaboradores,0.5548947403122261,2,-0.006739060945722999
MSFT,2022-03-15,Strong Negative,Rimac Seguros Accelerates Its Digital Transformation by Migrating to Microsoft Azure with Kyndryl,-0.1949913830766527,9,-0.009116326598830202
MSFT,2022-03-17,Strong Positive,"Fortum and Microsoft announce world’s largest collaboration to heat homes, services and businesses with sustainable waste heat from new data centre region",0.448765155360253,3,-0.0201456842803756
MSFT,2022-03-21,Strong Negative,The Best Microsoft Teams Apps for Team Tracking,-0.0756888099140128,6,-0.015476828264348796
MSFT,2022-03-22,Strong Negative,Microsoft looks poised to dominate the quantum computing industry,-0.0231972294019689,10,-0.0237712422698065
MSFT,2022-03-24,Strong Negative,"16-year-old living with his mom is Lapsus$ mastermind behind Microsoft hack, cyber detectives say",-0.0839493248964215,6,-0.018429902847718796
MSFT,2022-03-25,Strong Positive,Wolverine Enters the Halo-sphere with Launch of Limited-Edition Boot Inspired by The Master Chief,0.3997013725196496,5,-0.0036393914990162967
MSFT,2022-03-28,Strong Negative,Pwning Microsoft Azure Defender for IoT | Multiple Flaws Allow Remote Code Execution for All,-0.1086015971521187,8,-0.0034714083718782934
MSFT,2022-03-29,Strong Positive,Best Global Company Culture 2022,0.2842100347878872,3,0.007194593291183905
MSFT,2022-03-30,Strong Positive,"Outbrain expands strategic partnership with Microsoft, leveraging Microsoft Azure to improve business outcomes for media owners and advertisers – Middle East & Africa News Center",0.3076007270378801,7,-0.004427051837837596
MSFT,2022-04-04,Strong Positive,Internet of Things Market Size [2022-2029] Worth USD 2465.26 Billion | Exhibiting a CAGR of 26.4%,0.2373186323351436,8,-0.008916598922424995
MSFT,2022-04-06,Strong Positive,Boeing and Microsoft deepen partnership in digital aviation,0.7200303990089572,3,-0.022118083858559397
MSFT,2022-04-08,Strong Positive,Meta (FB) Plans to Introduce Virtual Coins to Diversify Income,0.3433536871770785,3,-0.025481378868660302
MSFT,2022-04-11,Strong Positive,Nikon Partners with Microsoft to Produce VR and 3D Video Content,0.233103822896578,11,-0.0362961150872006
MSFT,2022-04-14,Strong Positive,Microsoft India appoints Amrita Thapar as its CMO,0.3689025481205706,3,-0.006316923146804002
MSFT,2022-04-20,Strong Negative,"JPMorgan Chase, Microsoft among growing number of companies turning to neurodiverse workers to help meet need for talent",-0.4488644843916696,4,0.0674282369351673
MSFT,2022-04-22,Strong Positive,"Lapsus$ Cyberattack Victim List: Globant, Microsoft, Nvidia, Okta, Samsung, T-Mobile -",0.3402724857862272,6,0.0653392388387734
MSFT,2022-04-26,Strong Positive,"Microsoft (MSFT) Q3 revenue up 18%, earnings beat estimates",0.4649897493650978,5,0.06568298138515768
MSFT,2022-04-29,Strong Negative,Telkom dan Microsoft Perkuat Kemitraan Strategis untuk Akselerasi Digitalisasi Indonesia – Indonesia News Center,-0.2416366134722692,8,0.05601622710328051
MSFT,2022-05-03,Strong Positive,Microsoft deepens investment in Canada with the opening of new headquarters and expansion of operations to empower economic growth – Microsoft News Center Canada,0.2823568210913769,5,0.051035697551001596
MSFT,2022-05-05,Strong Negative,This World Password Day consider ditching passwords altogether,-0.1522032761524302,6,-0.019757697580150703
MSFT,2022-05-11,Strong Negative,"Slack and Teams are Replacing Business Emails, Report Shows",-0.2118191657868901,11,-0.011297158821732113
MSFT,2022-05-12,Strong Positive,"ConnectWise, N-able, Sophos Owner Thoma Bravo Raises $20B+ for Technology Acquisitions",0.5054925851756518,2,-0.0049274935765494104
MSFT,2022-05-13,Strong Positive,WD Targets Cloud Challenges,0.2578863758871345,4,-0.010919674032421008
MSFT,2022-05-16,Strong Negative,Microsoft Channel Chief Rodney Clark To Leave After Over A Year In Role,-0.0651934920370293,9,0.0019507105873759895
MSFT,2022-05-18,Strong Positive,Microsoft moves forward with massive corporate campus project in Atlanta,0.3219649034535388,7,0.007807601898507396
MSFT,2022-05-19,Strong Positive,American Makes Microsoft Azure Preferred Cloud Provider for Airline Applications,0.400529241579537,7,-0.003473432502135901
MSFT,2022-05-20,Strong Negative,WacoWatch,-0.2625072408211943,7,0.009085128205779598
MSFT,2022-05-24,Strong Positive,Beware emailed PDFs containing Word docs exploiting old bugs,0.2804991808610371,3,0.017559900925717103
MSFT,2022-05-25,Strong Positive,Apple's Steve Jobs: An Extraordinary Career,0.3421413039986015,3,0.0036600103111804998
MSFT,2022-05-31,Strong Negative,"Michal Braverman-Blumenstyk appointed as CTO for Microsoft’s new Security, Compliance",-0.2064528699560858,4,0.004329131434101106
MSFT,2022-06-14,Strong Positive,P&G taps Microsoft for cloud services to boost production efficiency,0.5710707099430579,4,0.028372150757078808
MSFT,2022-06-15,Strong Positive,Procter & Gamble Partners With Microsoft To Transform And Accelerate Digital Manufacturing,0.3251427555160501,4,0.03078855055164681
MSFT,2022-06-17,Strong Negative,Is Juneteenth being observed by companies in the Dow industrials? Here's how some are handling it.,-0.3372571641359316,3,0.021980709249224312
MSFT,2022-06-21,Strong Negative,Microsoft Office 365 has ability to ‘spy’ on workers,-0.222558093800156,5,0.02999181453181122
MSFT,2022-06-22,Strong Positive,Cloudflare recognized by Microsoft as a Security Software Innovator,0.5423539196851133,4,0.03972969689893192
MSFT,2022-06-23,Strong Negative,Microsoft Viva Sales takes on Salesforce-Slack tandem,-0.2846702446114483,4,0.031563646654785914
MSFT,2022-06-27,Strong Positive,Five9 Integration with Microsoft Teams Review,0.2351442070875161,5,0.013008911147376708
MSFT,2026-08-14,Strong Positive,IREN Jumps 10% as Microsoft Accepts First AI Data Center Under $9.7 Billion Deal,0.5471228628360707,4,-0.0296946733836742
MSFT,2026-08-21,Strong Negative,"One year after protest, organizers say Microsoft still needs to cut ties with Israeli military",-0.1377799256332306,18,0.0569965616550851
MSFT,2026-08-24,Strong Negative,Microsoft's plans for 8-acre Redmond site revealed in permits,-0.0443112181154722,17,0.0459973185697712
MSFT,2026-08-26,Strong Negative,Microsoft Is Making a Bigger AI Bet on the Middle East,-0.4109447346107177,10,0.04485632534106131
NVDA,2022-01-07,Strong Positive,JVAL Stock Price | JPMorgan U.S. Value Factor ETF,0.3173073894461309,3,-0.037850434130166005
NVDA,2022-01-11,Strong Positive,NVIDIA Named America’s Best Place to Work on Latest Glassdoor List,0.5666752620655143,4,-0.08765491225687791
NVDA,2022-01-18,Strong Positive,Chip giant Nvidia expands R&D operations in Israel,1.0,2,-0.09980428393198325
NVDA,2022-01-19,Strong Positive,Israeli quantum cryptographic solutions provider QuantLR integrates with NVIDIA,1.0,1,-0.08312879489477856
NVDA,2022-01-20,Strong Positive,"Van, Go: Pony.ai Unveils Next-Gen Robotaxi Fleet Built on NVIDIA DRIVE Orin",0.4818554754524135,4,-0.10961581561294705
NVDA,2022-01-24,Strong Positive,CES 2022 Recap: Tech Becoming More Accessible and Interoperable,0.5366996731215489,2,-0.03679967001691006
NVDA,2022-01-25,Strong Negative,Is chip giant Nvidia going to scrap its $40BN bid for Arm?,-0.6252915421815421,2,-0.04498271367656974
NVDA,2022-01-27,Strong Positive,"Nearly 80 Percent of Financial Firms Use AI to Improve Services, Reduce Fraud",0.2467108307051203,4,-0.004352300324693442
NVDA,2022-02-02,Strong Positive,AMD's stellar report fuels chip stock rally,1.0,1,0.1242529625741965
NVDA,2022-02-03,Strong Negative,Metaverse stocks Nvidia and Roblox fall as Facebook parent Meta's Web3 business reports massive loss,-1.0,1,0.09226270815759131
NVDA,2022-02-04,Strong Positive,"Chip Startup Ceremorphic Seeks AI, HPC Edge With New 5nm Design",1.0,2,0.0776675072157738
